STATE,COUNTY,MONTH,DAY,HOUR,MINUTE,VE_FORMS,PERSONS,PEDS,NHS,ROAD_FNC,ROUTE,SP_JUR,HARM_EV,MAN_COLL,REL_JUNC,REL_ROAD,TRAF_FLO,NO_LANES,SP_LIMIT,ALIGNMNT,PROFILE,PAVE_TYP,SUR_COND,TRA_CONT,T_CONT_F,HIT_RUN,LGT_COND,WEATHER,C_M_ZONE,NOT_HOUR,NOT_MIN,ARR_HOUR,ARR_MIN,HOSP_HR,HOSP_MN,SCH_BUS,CF1,CF2,CF3,FATALS,DAY_WEEK,DRUNK_DR,ST_CASE,CITY,MILEPT,YEAR,TWAY_ID,RAIL,latitude,longitud
6,37,4,13,20,42,1,1,0,0,12,3,0,24,0,3,4,2,2,55,1,1,2,1,3,3,0,3,1,0,99,99,99,99,99,99,0,0,0,0,1,6,1,61524,1970,72,2001,SR-103,0000000,33.804341667,-118.2206167
8,77,4,13,23,35,1,9,0,0,14,6,0,1,0,1,6,1,2,45,1,1,2,1,0,0,0,2,1,0,23,39,23,47,0,5,0,0,0,0,1,6,9,80120,1040,0,2001,27 1/2 RD,0000000,39.120805556,-108.5491667
9,15,4,13,18,25,2,2,0,1,1,1,0,12,1,1,1,2,2,65,1,1,2,1,0,0,0,5,1,0,18,26,18,33,0,0,0,20,0,0,1,6,1,90033,749,546,2001,I-395,0000000,42.022180556,-71.85978056
9,7,4,13,17,54,1,1,0,0,6,6,0,33,0,1,4,1,2,25,2,2,2,1,0,0,0,1,1,0,17,57,17,57,18,46,0,0,0,0,1,6,0,90127,266,2,2001,OLDCARTROAD,0000000,41.463522222,-72.48743611
11,1,4,13,17,15,1,2,0,0,16,6,0,33,0,1,4,2,2,25,2,1,2,1,0,0,0,1,1,0,99,99,99,99,99,99,0,0,0,0,1,6,0,110012,10,99999,2001,3100 BLK FT LINCOLN,9999999,,
12,105,4,13,17,12,2,4,0,1,13,3,0,12,4,4,1,1,2,55,2,1,2,1,0,0,0,1,1,0,99,99,99,99,99,99,0,0,0,0,1,6,0,120642,1740,99999,2001,SR-60,0000000,,
12,127,4,13,20,50,1,2,1,0,13,3,0,8,0,1,1,2,3,50,1,1,2,1,0,0,0,2,1,0,20,45,20,48,99,99,0,0,0,0,1,6,1,120682,780,99999,2001,SR-5A,0000000,29.180852778,-81.02943889
12,93,4,13,21,52,1,3,1,1,2,3,0,9,0,1,1,1,2,55,1,1,2,1,0,0,0,2,1,0,21,52,22,11,99,99,0,0,0,0,1,6,1,120683,0,99999,2001,SR-70,0000000,27.243525,-80.86344722
12,21,4,13,23,50,2,3,0,0,6,4,0,12,2,1,1,1,2,55,1,1,2,1,0,0,0,2,1,0,23,53,23,54,99,99,0,0,0,0,1,6,1,120684,0,99999,2001,CR-846,0000000,26.2741,-81.64474444
12,123,4,13,20,50,1,2,0,0,6,4,0,1,0,1,2,1,2,55,2,2,2,1,6,3,0,2,1,0,20,52,21,3,99,99,0,0,0,0,2,6,0,120685,0,99999,2001,CR-361,0000000,29.829005556,-83.59421944
12,86,4,13,20,53,1,3,1,0,16,6,0,8,0,1,1,1,2,40,1,1,2,1,0,0,0,3,1,0,20,52,20,56,0,0,0,0,0,0,1,6,1,120690,2010,99999,2001,NW 42 AVE,0000000,25.797447222,-80.26428611
12,86,4,13,22,53,1,3,0,0,6,9,0,30,0,1,2,1,2,40,1,1,2,1,0,0,0,3,1,0,22,54,23,1,99,99,0,0,0,0,1,6,1,120691,0,99999,2001,SW 216ST,0000000,25.558305556,-80.45368333
12,11,4,13,23,51,1,2,1,0,14,3,0,9,0,1,1,2,2,35,1,1,2,1,0,0,0,3,1,0,23,56,23,57,0,0,0,0,0,0,1,6,2,120692,1050,99999,2001,SR-811,0000000,,
12,71,4,13,21,0,2,3,0,0,13,3,0,12,4,2,3,2,2,35,1,1,2,1,20,3,0,3,1,0,21,0,21,1,99,99,0,0,0,0,1,6,1,120931,1070,0,2001,SR-80,0000000,26.662855556,-81.83664722
13,15,4,13,17,24,1,1,0,0,4,4,0,42,0,1,6,1,2,45,1,2,2,1,0,0,0,1,1,0,17,24,17,27,0,0,0,0,0,0,1,6,0,130304,2010,1,2001,397,0000000,34.1203,-84.74458333
13,121,4,13,21,53,1,6,0,1,11,1,0,1,0,1,1,3,5,55,1,1,2,1,0,0,0,2,1,0,21,54,22,3,23,5,0,0,0,0,4,6,1,130305,0,247,2001,I-285 (SR 407),0000000,33.912427778,-84.38705556
17,31,4,13,20,19,3,5,0,0,13,3,0,12,2,2,1,1,4,35,1,1,2,1,0,0,0,1,1,0,20,19,20,99,99,99,0,0,0,0,1,6,1,170264,2390,117,2001,SR-83,0000000,41.623127778,-87.62212778
17,31,4,13,20,50,1,3,1,0,16,6,0,8,0,1,1,2,2,35,1,1,2,1,0,0,0,3,1,0,20,50,20,99,99,99,0,0,0,0,1,6,0,170265,1670,0,2001,WESTERN,0000000,41.769797222,-87.68334167
22,37,4,13,17,15,2,7,0,0,4,3,0,12,2,1,1,1,2,55,1,1,2,1,0,0,0,1,1,0,17,27,17,44,18,47,0,0,0,0,1,6,0,220190,0,165,2001,SR-68,0000000,30.9006,-91.144575
24,33,4,13,23,40,1,1,0,0,4,3,0,42,0,1,4,1,2,50,1,1,2,1,0,0,0,2,1,0,99,99,99,99,99,99,0,0,0,0,1,6,0,240123,175,116,2001,SR-381,0000000,38.711741667,-76.96409167
24,5,4,13,16,20,2,3,0,0,13,4,0,12,1,1,1,5,4,30,1,1,2,1,0,0,0,1,1,0,99,99,99,99,99,99,0,0,0,0,1,6,0,240136,0,32,2001,JOPPA RD,0000000,39.398502778,-76.53598333
25,17,4,13,18,55,1,2,1,0,15,8,0,8,0,1,1,1,2,30,1,1,2,1,0,0,0,1,1,0,18,55,18,59,19,25,0,0,0,0,1,6,0,250086,870,0,2001,CALIFORNIA ST,0000000,42.36465,-71.19542222
26,99,4,13,19,2,1,5,1,1,13,3,0,9,0,1,1,2,4,45,1,1,2,1,0,0,0,1,1,0,19,2,19,6,19,21,0,0,0,0,1,6,0,260088,1009,74,2001,SR-3,0000000,42.546647222,-82.90405278
29,149,4,13,21,40,1,1,0,0,4,3,0,42,0,1,4,1,2,55,1,1,2,1,0,0,0,2,1,0,21,46,21,53,0,0,0,0,0,0,1,6,0,290203,0,68,2001,SR-142,0000000,36.514455556,-91.56013611
29,187,4,13,23,15,1,1,0,1,2,2,0,36,0,1,4,2,2,65,1,2,1,1,0,0,0,2,1,0,23,20,23,26,0,0,0,0,0,0,1,6,1,290204,0,23,2001,US-67,0000000,37.995733333,-90.51483056
29,189,4,13,18,57,1,2,1,1,11,1,0,8,0,1,2,2,2,60,1,1,1,1,0,0,0,1,1,0,19,0,19,9,99,99,0,0,0,0,1,6,0,290220,0,204,2001,I-70,0000000,38.758225,-90.46531944
32,31,4,13,19,59,1,2,1,0,14,6,0,8,0,1,1,1,4,30,1,1,2,1,0,0,0,3,1,0,19,59,20,4,20,19,0,0,0,0,1,6,0,320109,170,0,2001,WELLS AVE,0000000,39.525905556,-119.8029944
34,15,4,13,21,19,1,2,1,0,6,4,0,9,0,1,1,1,2,45,1,1,2,1,0,0,0,3,1,0,99,99,99,99,99,99,0,0,0,0,1,6,0,340086,0,0,2001,654,0000000,,
34,11,4,13,17,7,2,3,0,0,16,6,0,12,4,4,1,1,4,40,1,1,2,1,20,3,0,1,1,0,99,99,99,99,99,99,0,0,0,0,1,6,0,340221,3460,0,2001,WEST CHESTNUT AVENUE,0000000,39.479311111,-75.03376389
36,57,4,13,18,31,2,3,0,0,13,3,0,12,4,13,1,1,3,55,1,2,1,1,0,0,0,1,1,0,18,29,18,32,99,99,0,0,0,0,1,6,0,360183,170,15,2001,SR-30,0000000,,
37,23,4,13,18,35,2,6,0,0,3,3,0,12,2,1,1,1,2,55,2,1,2,1,0,0,0,1,1,0,18,43,18,55,19,20,0,0,0,0,1,6,0,370258,0,99999,2001,SR-18,0000000,,
40,113,4,13,23,11,2,10,1,0,6,4,0,12,1,1,1,1,2,55,1,2,2,1,0,0,2,2,1,0,23,5,23,13,0,48,0,0,0,0,1,6,2,400124,0,0,2001,BALKMAN,0000000,36.564277778,-96.73041944
42,55,4,13,16,51,2,4,0,0,6,3,0,12,4,2,1,1,2,45,1,1,2,1,20,3,0,1,1,0,16,54,17,1,17,19,0,0,0,0,1,6,0,420310,0,18,2001,SR-1003,0000000,,
45,29,4,13,22,35,1,2,1,0,3,3,0,8,0,1,1,2,4,55,1,1,9,1,0,0,2,2,1,0,22,56,23,16,99,99,0,0,0,0,1,6,1,450215,0,1259,2001,SR-61,0000000,33.064016667,-80.63063889
45,43,4,13,17,4,2,3,0,1,2,2,0,12,4,3,1,2,4,45,1,1,9,1,20,3,0,1,1,0,99,99,17,8,99,99,0,0,0,0,1,6,1,450216,0,2692,2001,US-17,0000000,,
45,91,4,13,17,55,1,1,0,1,1,1,0,37,0,1,5,2,4,60,1,1,9,1,0,0,0,1,1,0,17,56,18,1,99,99,0,0,0,0,1,6,1,450221,0,99999,2001,I-77,0000000,35.1028,-80.93118056
48,141,4,13,22,13,2,3,0,1,2,2,0,12,4,2,1,2,2,55,1,1,2,1,20,3,0,3,1,0,22,13,22,29,99,99,0,0,0,0,1,6,1,480728,0,248,2001,US-62,0000000,31.813772222,-106.2129667
48,439,4,13,21,50,1,2,1,1,13,3,0,8,0,5,1,1,2,40,1,1,2,1,0,0,0,3,1,0,21,50,21,52,99,99,0,0,0,0,1,6,0,480730,502,4,2001,SR-183,0000000,32.83735,-97.11678056
48,439,4,13,20,35,2,3,0,1,13,3,0,12,2,5,1,9,9,55,9,9,1,1,0,0,0,2,1,0,20,58,21,22,99,99,0,0,0,0,1,6,1,480731,2850,27,2001,SR-26,0000000,32.964286111,-97.03846389
48,497,4,13,22,10,1,1,0,0,6,4,0,1,0,1,4,1,2,40,2,1,4,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,6,1,480733,0,0,2001,4421,0000000,33.154047222,-97.47441944
48,201,4,13,16,29,1,3,2,1,11,7,0,27,0,1,8,4,2,35,1,1,1,1,0,0,0,1,1,0,99,99,99,99,99,99,0,0,0,0,1,6,0,483055,3280,316,2001,I-45,0000000,29.858830556,-95.40250833
51,149,4,13,20,50,1,1,0,0,15,4,0,24,0,1,4,1,2,45,2,1,2,1,40,3,0,2,1,0,99,99,99,99,99,99,0,0,0,0,1,6,1,510186,0,45,2001,RIVERRD,0000000,,
53,63,4,13,20,23,1,3,1,0,16,6,0,8,0,3,1,1,2,30,1,2,2,1,0,0,0,3,1,0,20,22,20,24,0,0,0,0,0,0,1,6,1,530150,2110,0,2001,PERRY,0000000,47.62465,-117.390075
54,55,4,13,19,1,2,8,0,1,2,2,0,12,4,2,1,3,2,55,1,1,2,1,20,3,0,1,1,0,19,2,19,7,19,56,0,0,0,0,1,6,1,540073,0,74,2001,US-19,0000000,37.306102778,-81.14059444
55,49,4,13,18,0,1,1,0,0,6,5,0,1,0,1,4,1,2,55,2,1,2,1,0,0,0,1,1,0,19,3,19,12,0,0,0,0,0,0,1,6,1,550115,0,0,2001,IG,0000000,42.929841667,-90.34940833
